,Key variable: unique archived identifier,Rounded dwelling weight for 2 year Physical Survey sample,aagph1516,Tenure with vacancy,tenure4x,tenure2x,vacantx,gorEHS,region3x,govreg1
11700,16170035064,394,415,housing association - occupied,4,2,1,7,3,4
11701,16170035071,1070,1115,private rented - occupied,2,1,1,7,3,4
11702,16170035073,1294, ,owner occupied - vacant,1,1,2,10,3,4
11703,16170035076,763,766,local authority - occupied,3,2,1,8,2,3
11704,16170035077,490,495,housing association - occupied,4,2,1,2,1,1
11705,16170035078,4047,4048,owner occupied - occupied,1,1,1,2,1,1
11706,16170035080,1467,1596,private rented - occupied,2,1,1,8,2,3
11707,16170035082,2006,2006,owner occupied - occupied,1,1,1,4,1,1
11708,16170035085,1218,1286,private rented - occupied,2,1,1,2,1,1
11709,16170035087,1831,1836,owner occupied - occupied,1,1,1,9,2,4
11710,16170035090,1881,1886,owner occupied - occupied,1,1,1,9,2,4
11711,16170035096,8765,8798,owner occupied - occupied,1,1,1,6,3,2
11712,16170035105,1261, ,private rented - vacant,2,1,2,4,1,1
11713,16170035107,1037,1074,local authority - occupied,3,2,1,9,2,4
11714,16170035111,1819,1820,owner occupied - occupied,1,1,1,1,1,1
11715,16170035116,1158,1158,owner occupied - occupied,1,1,1,2,1,1
11716,16170035118,495,501,local authority - occupied,3,2,1,1,1,1
11717,16170035119,1547,1607,housing association - occupied,4,2,1,4,1,1
11718,16170035120,352,352,housing association - occupied,4,2,1,7,3,4
11719,16170035121,521,527,housing association - occupied,4,2,1,9,2,4
11720,16170035123,815,815,housing association - occupied,4,2,1,9,2,4
11721,16170035124,472,497,housing association - occupied,4,2,1,7,3,4
11722,16170035133,2609,2610,owner occupied - occupied,1,1,1,1,1,1
11723,16170035138,1417,1422,owner occupied - occupied,1,1,1,7,3,4
11724,16170035140,2740,2741,owner occupied - occupied,1,1,1,2,1,1
11725,16170035144,734,734,local authority - occupied,3,2,1,9,2,4
11726,16170035146,1413,1462,housing association - occupied,4,2,1,8,2,3
11727,16170035150,4341,4344,owner occupied - occupied,1,1,1,10,3,4
11728,16170035155,2098,2100,owner occupied - occupied,1,1,1,10,3,4
11729,16170035157,1295,1299,owner occupied - occupied,1,1,1,7,3,4
11730,16170035163,2915,2916,owner occupied - occupied,1,1,1,2,1,1
11731,16170035165,1979,1999,owner occupied - occupied,1,1,1,8,2,3
11732,16170035167,2013,2045,private rented - occupied,2,1,1,5,3,2
11733,16170035168,3441,3441,owner occupied - occupied,1,1,1,6,3,2
11734,16170035176,789,789,local authority - occupied,3,2,1,10,3,4
11735,16170035177,983,986,owner occupied - occupied,1,1,1,7,3,4
11736,16170035187,488,488,housing association - occupied,4,2,1,1,1,1
11737,16170035188,3503,3503,owner occupied - occupied,1,1,1,10,3,4
11738,16170035190,1034,1153,private rented - occupied,2,1,1,10,3,4
11739,16170035195,805,813,housing association - occupied,4,2,1,9,2,4
11740,16170035198,1768,1769,owner occupied - occupied,1,1,1,1,1,1
11741,16170035201,1763,1763,owner occupied - occupied,1,1,1,4,1,1
11742,16170035202,1069,1134,private rented - occupied,2,1,1,6,3,2
11743,16170035215,537,603,private rented - occupied,2,1,1,9,2,4
11744,16170035225,694,694,local authority - occupied,3,2,1,10,3,4
11745,16170035235,1093,1129,private rented - occupied,2,1,1,4,1,1
11746,16170035239,1997,1998,owner occupied - occupied,1,1,1,2,1,1
11747,16170035251,1548,1549,owner occupied - occupied,1,1,1,10,3,4
11748,16170035257,1519,1523,owner occupied - occupied,1,1,1,9,2,4
11749,16170035261,622,622,owner occupied - occupied,1,1,1,2,1,1
11750,16170035269,2939,2944,owner occupied - occupied,1,1,1,8,2,3
11751,16170035270,259,262,local authority - occupied,3,2,1,1,1,1
11752,16170035271,843,871,private rented - occupied,2,1,1,4,1,1
11753,16170035278,828,857,housing association - occupied,4,2,1,8,2,3
11754,16170035279,1193,1193,owner occupied - occupied,1,1,1,5,3,2
11755,16170035282,1661,1666,owner occupied - occupied,1,1,1,7,3,4
11756,16170035289,1338,1338,local authority - occupied,3,2,1,10,3,4
11757,16170035292,647,647,housing association - occupied,4,2,1,9,2,4
11758,16170035293,354,354,local authority - occupied,3,2,1,4,1,1
11759,16170035298,575,575,housing association - occupied,4,2,1,5,3,2
11760,16170035306,1127,1128,owner occupied - occupied,1,1,1,1,1,1
11761,16170035314,1185,1185,owner occupied - occupied,1,1,1,2,1,1
11762,16170035320,1756,1854,private rented - occupied,2,1,1,2,1,1
11763,16170035328,13774,13811,owner occupied - occupied,1,1,1,9,2,4
11764,16170035331,1289,1289,owner occupied - occupied,1,1,1,4,1,1
11765,16170035332,1168,1239,private rented - occupied,2,1,1,6,3,2
11766,16170035336,3858,3860,owner occupied - occupied,1,1,1,1,1,1
11767,16170035337,4956,5528,private rented - occupied,2,1,1,10,3,4
11768,16170035352,4470,4470,owner occupied - occupied,1,1,1,4,1,1
11769,16170035357,810,814,private rented - occupied,2,1,1,1,1,1
11770,16170035359,1131,1171,housing association - occupied,4,2,1,8,2,3
11771,16170035361,2794,2805,owner occupied - occupied,1,1,1,6,3,2
11772,16170035362,964,983,local authority - occupied,3,2,1,7,3,4
11773,16170035364,587,612,private rented - occupied,2,1,1,7,3,4
11774,16170035365,409,423,local authority - occupied,3,2,1,7,3,4
11775,16170035367,2376,2386,owner occupied - occupied,1,1,1,6,3,2
11776,16170035370,407,420,private rented - occupied,2,1,1,4,1,1
11777,16170035375,1477,1478,owner occupied - occupied,1,1,1,10,3,4
11778,16170035395,1052,1054,owner occupied - occupied,1,1,1,9,2,4
11779,16170035397,535,538,housing association - occupied,4,2,1,5,3,2
11780,16170035398,4437,4445,owner occupied - occupied,1,1,1,8,2,3
11781,16170035411,517,523,housing association - occupied,4,2,1,2,1,1
11782,16170035420,3636,3955,private rented - occupied,2,1,1,8,2,3
11783,16170035425,810,844,private rented - occupied,2,1,1,7,3,4
11784,16170035432,2355,2355,owner occupied - occupied,1,1,1,4,1,1
11785,16170035433,1452,1461,housing association - occupied,4,2,1,5,3,2
11786,16170035436,2591,2591,owner occupied - occupied,1,1,1,4,1,1
11787,16170035437,1929,1972,private rented - occupied,2,1,1,8,2,3
11788,16170035448,1257,1327,private rented - occupied,2,1,1,2,1,1
11789,16170035460,1829,1836,owner occupied - occupied,1,1,1,6,3,2
11790,16170035461,726,726,housing association - occupied,4,2,1,9,2,4
11791,16170035462,3287,3289,owner occupied - occupied,1,1,1,2,1,1
11792,16170035467,4270,4270,owner occupied - occupied,1,1,1,6,3,2
11793,16170035471,2759,2759,owner occupied - occupied,1,1,1,4,1,1
11794,16170035474,1841,1962,private rented - occupied,2,1,1,6,3,2
11795,16170035475,439,447,local authority - occupied,3,2,1,7,3,4
11796,16170035477,976,976,owner occupied - occupied,1,1,1,2,1,1
11797,16170035485,1396,1396,owner occupied - occupied,1,1,1,10,3,4
11798,16170035495,417,417,housing association - occupied,4,2,1,2,1,1
11799,16170035499,3895,3896,owner occupied - occupied,1,1,1,2,1,1
11800,16170035500,4936,4939,owner occupied - occupied,1,1,1,10,3,4
11801,16170035501,1205,1247,housing association - occupied,4,2,1,8,2,3
11802,16170035506,4370,4387,owner occupied - occupied,1,1,1,6,3,2
11803,16170035507,978,978,local authority - occupied,3,2,1,9,2,4
11804,16170035508,4096,4112,owner occupied - occupied,1,1,1,6,3,2
11805,16170035512,354,354,local authority - occupied,3,2,1,9,2,4
11806,16170035517,1244,1353,private rented - occupied,2,1,1,8,2,3
11807,16170035530,1863,1863,owner occupied - occupied,1,1,1,4,1,1
11808,16170035531,4965, ,housing association - vacant,4,2,2,4,1,1
11809,16170035533,841,841,housing association - occupied,4,2,1,1,1,1
11810,16170035539,2986,2995,housing association - occupied,4,2,1,6,3,2
11811,16170035545,3508,3508,owner occupied - occupied,1,1,1,5,3,2
11812,16170035548,1051,1056,private rented - occupied,2,1,1,1,1,1
11813,16170035549,495,496,housing association - occupied,4,2,1,6,3,2
11814,16170035557,1520,1873,private rented - occupied,2,1,1,8,2,3
11815,16170035558,4215,4215,housing association - occupied,4,2,1,8,2,3
11816,16170035560,1047,1047,owner occupied - occupied,1,1,1,2,1,1
11817,16170035570,3647,3648,owner occupied - occupied,1,1,1,2,1,1
11818,16170035573,4031, ,private rented - vacant,2,1,2,4,1,1
11819,16170035576,492,494,owner occupied - occupied,1,1,1,7,3,4
11820,16170035578,967,1078,private rented - occupied,2,1,1,10,3,4
11821,16170035607,1372,1372,owner occupied - occupied,1,1,1,4,1,1
11822,16170035609,1881,1882,owner occupied - occupied,1,1,1,2,1,1
11823,16170035623,739,747,housing association - occupied,4,2,1,2,1,1
11824,16170035624,1964,1970,owner occupied - occupied,1,1,1,9,2,4
11825,16170035633,1621,1626,owner occupied - occupied,1,1,1,7,3,4
11826,16170035635,2114,2208,private rented - occupied,2,1,1,9,2,4
11827,16170035636,669,680,local authority - occupied,3,2,1,6,3,2
11828,16170035641,1492,1575,private rented - occupied,2,1,1,2,1,1
11829,16170035650,898,916,local authority - occupied,3,2,1,7,3,4
11830,16170035651,3023,3397,private rented - occupied,2,1,1,9,2,4
11831,16170035655,361,380,housing association - occupied,4,2,1,7,3,4
11832,16170035657,2294,2346,housing association - occupied,4,2,1,2,1,1
11833,16170035658,1464,1515,housing association - occupied,4,2,1,8,2,3
11834,16170035664,821,821,housing association - occupied,4,2,1,9,2,4
11835,16170035675,2088,2092,owner occupied - occupied,1,1,1,8,2,3
11836,16170035685,7013,7016,owner occupied - occupied,1,1,1,2,1,1
11837,16170035691,591,591,local authority - occupied,3,2,1,4,1,1
11838,16170035697,4713,4713,owner occupied - occupied,1,1,1,4,1,1
11839,16170035702,2815,2815,owner occupied - occupied,1,1,1,5,3,2
11840,16170035704,1843,1843,owner occupied - occupied,1,1,1,5,3,2
11841,16170035707,2734,2734,owner occupied - occupied,1,1,1,4,1,1
11842,16170035709,1578,1582,owner occupied - occupied,1,1,1,9,2,4
11843,16170035712,400,404,housing association - occupied,4,2,1,2,1,1
11844,16170035725,1660, ,local authority - vacant,3,2,2,2,1,1
11845,16170035727,1438,1452,owner occupied - occupied,1,1,1,8,2,3
11846,16170035740,2337,2339,owner occupied - occupied,1,1,1,1,1,1
11847,16170035743,1599,1696,private rented - occupied,2,1,1,6,3,2
11848,16170035747,557,560,housing association - occupied,4,2,1,5,3,2
11849,16170035751,497,523,housing association - occupied,4,2,1,7,3,4
11850,16170035755,2542,2549,owner occupied - occupied,1,1,1,9,2,4
11851,16170035756,7685,7689,owner occupied - occupied,1,1,1,1,1,1
11852,16170035762,2420,2420,owner occupied - occupied,1,1,1,5,3,2
11853,16170035764,3115,3115,owner occupied - occupied,1,1,1,5,3,2
11854,16170035766,1609,1609,owner occupied - occupied,1,1,1,2,1,1
11855,16170035767,2035,2103,private rented - occupied,2,1,1,4,1,1
11856,16170035771,1355,1360,owner occupied - occupied,1,1,1,6,3,2
11857,16170035779,358,358,housing association - occupied,4,2,1,1,1,1
11858,16170035783,2116,2124,owner occupied - occupied,1,1,1,6,3,2
11859,16170035799,664,664,local authority - occupied,3,2,1,2,1,1
11860,16170035802,1715,1912,private rented - occupied,2,1,1,10,3,4
11861,16170035812,656,670,private rented - occupied,2,1,1,2,1,1
11862,16170035818,469,479,housing association - occupied,4,2,1,1,1,1
11863,16170035825,2077,2078,owner occupied - occupied,1,1,1,10,3,4
11864,16170035826,4038,4038,owner occupied - occupied,1,1,1,6,3,2
11865,16170035831,1419,1582,private rented - occupied,2,1,1,10,3,4
11866,16170035834,1960,1968,owner occupied - occupied,1,1,1,6,3,2
11867,16170035839,1243,1387,private rented - occupied,2,1,1,10,3,4
11868,16170035845,1547,1547,housing association - occupied,4,2,1,2,1,1
11869,16170035849,809,809,local authority - occupied,3,2,1,8,2,3
11870,16170035852,2194,2194,owner occupied - occupied,1,1,1,4,1,1
11871,16170035856,1283,1287,owner occupied - occupied,1,1,1,7,3,4
11872,16170035858,2609,2616,owner occupied - occupied,1,1,1,9,2,4
11873,16170035866,9025,9040,owner occupied - occupied,1,1,1,8,2,3
11874,16170035869,1438,1442,owner occupied - occupied,1,1,1,9,2,4
11875,16170035880,1503,1520,housing association - occupied,4,2,1,9,2,4
11876,16170035889,1128,1128,owner occupied - occupied,1,1,1,2,1,1
11877,16170035893,1392,1424,private rented - occupied,2,1,1,8,2,3
11878,16170035896,1143,1143,housing association - occupied,4,2,1,4,1,1
11879,16170035897,417,418,housing association - occupied,4,2,1,6,3,2
11880,16170035900,2595,2604,owner occupied - occupied,1,1,1,7,3,4
11881,16170035911,1737,1737,housing association - occupied,4,2,1,8,2,3
11882,16170035921,2370,2370,owner occupied - occupied,1,1,1,4,1,1
11883,16170035923,578,578,local authority - occupied,3,2,1,8,2,3
11884,16170035934,1578,1582,owner occupied - occupied,1,1,1,9,2,4
11885,16170035935,3013,3277,private rented - occupied,2,1,1,8,2,3
11886,16170035945,5718,5718,housing association - occupied,4,2,1,8,2,3
11887,16170035949,4914,5120,private rented - occupied,2,1,1,7,3,4
11888,16170035963,1511,1685,private rented - occupied,2,1,1,10,3,4
11889,16170035964,365,369,housing association - occupied,4,2,1,2,1,1
11890,16170035965,1995,2061,private rented - occupied,2,1,1,4,1,1
11891,16170035971,2842,2844,owner occupied - occupied,1,1,1,10,3,4
11892,16170035976,478,479,housing association - occupied,4,2,1,10,3,4
11893,16170035981,684,688,housing association - occupied,4,2,1,5,3,2
11894,16170036000,2456, ,owner occupied - vacant,1,1,2,2,1,1
11895,16170036001,1650,1656,owner occupied - occupied,1,1,1,6,3,2
11896,16170036002,419,419,housing association - occupied,4,2,1,7,3,4
11897,16170036003,1813,1815,owner occupied - occupied,1,1,1,10,3,4
11898,16170036006,843,843,housing association - occupied,4,2,1,4,1,1
11899,16170036012,871,884,private rented - occupied,2,1,1,10,3,4
11900,16170036025,1778,1778,owner occupied - occupied,1,1,1,5,3,2
11901,16170036030,6159,6159,owner occupied - occupied,1,1,1,4,1,1
11902,16170036032,2191,2282,private rented - occupied,2,1,1,7,3,4
11903,16170036035,1088,1148,private rented - occupied,2,1,1,2,1,1
11904,16170036038,784,801,housing association - occupied,4,2,1,8,2,3
11905,16170036042,1023,1066,private rented - occupied,2,1,1,7,3,4
11906,16170036043,801,834,private rented - occupied,2,1,1,7,3,4
11907,16170036045,542,544,owner occupied - occupied,1,1,1,7,3,4
11908,16170036050,752,752,housing association - occupied,4,2,1,7,3,4
11909,16170036052,2567,2569,owner occupied - occupied,1,1,1,10,3,4
11910,16170036054,1415,1437,private rented - occupied,2,1,1,5,3,2
11911,16170036055,713,713,owner occupied - occupied,1,1,1,2,1,1
11912,16170036058,3084,3089,owner occupied - occupied,1,1,1,8,2,3
11913,16170036065,2507,2507,owner occupied - occupied,1,1,1,4,1,1
11914,16170036066,1154,1154,owner occupied - occupied,1,1,1,4,1,1
11915,16170036068,2286,2294,owner occupied - occupied,1,1,1,7,3,4
11916,16170036078,6719,7551,private rented - occupied,2,1,1,9,2,4
11917,16170036083,666,668,housing association - occupied,4,2,1,6,3,2
11918,16170036084,4741, ,private rented - vacant,2,1,2,9,2,4
11919,16170036091,771,777,private rented - occupied,2,1,1,7,3,4
11920,16170036100,1647,1647,owner occupied - occupied,1,1,1,2,1,1
11921,16170036101,1292,1312,local authority - occupied,3,2,1,6,3,2
11922,16170036114,2578,2580,owner occupied - occupied,1,1,1,10,3,4
11923,16170036136,942,969,housing association - occupied,4,2,1,6,3,2
11924,16170036145,1424,1424,owner occupied - occupied,1,1,1,5,3,2
11925,16170036151,4736,4999,private rented - occupied,2,1,1,2,1,1
11926,16170036162,520,520,local authority - occupied,3,2,1,8,2,3
11927,16170036167,2398,2402,owner occupied - occupied,1,1,1,8,2,3
11928,16170036169,1603,1604,owner occupied - occupied,1,1,1,2,1,1
11929,16170036171,1289,1291,owner occupied - occupied,1,1,1,8,2,3
11930,16170036176,820,915,private rented - occupied,2,1,1,10,3,4
11931,16170036180,424,425,housing association - occupied,4,2,1,6,3,2
11932,16170036183,3078,3086,owner occupied - occupied,1,1,1,9,2,4
11933,16170036184,1290,1295,owner occupied - occupied,1,1,1,7,3,4
11934,16170036187,1912, ,private rented - vacant,2,1,2,6,3,2
11935,16170036188,1459,1508,private rented - occupied,2,1,1,4,1,1
11936,16170036198,1455,1460,owner occupied - occupied,1,1,1,7,3,4
11937,16170036200,359,359,local authority - occupied,3,2,1,5,3,2
11938,16170036209,5744,5748,owner occupied - occupied,1,1,1,10,3,4
11939,16170036211,2544,2650,private rented - occupied,2,1,1,7,3,4
11940,16170036230,990,1045,private rented - occupied,2,1,1,2,1,1
11941,16170036231,936,950,private rented - occupied,2,1,1,10,3,4
11942,16170036235,473,498,housing association - occupied,4,2,1,7,3,4
11943,16170036238,3203,3205,owner occupied - occupied,1,1,1,2,1,1
11944,16170036242,975,982,private rented - occupied,2,1,1,7,3,4
11945,16170036248,656,656,local authority - occupied,3,2,1,4,1,1
11946,16170036259,326,338,local authority - occupied,3,2,1,9,2,4
11947,16170036260,1390,1391,owner occupied - occupied,1,1,1,5,3,2
11948,16170036265,1937,1938,owner occupied - occupied,1,1,1,10,3,4
11949,16170036268,2782,2791,owner occupied - occupied,1,1,1,7,3,4
11950,16170036269,4409,4410,owner occupied - occupied,1,1,1,2,1,1
11951,16170036276,1379,1463,private rented - occupied,2,1,1,6,3,2
11952,16170036277,860,888,private rented - occupied,2,1,1,4,1,1
11953,16170036278,1835,1835,owner occupied - occupied,1,1,1,10,3,4
11954,16170036281,3335,3336,owner occupied - occupied,1,1,1,2,1,1
11955,16170036282,481,481,housing association - occupied,4,2,1,4,1,1
11956,16170036283,1032,1075,private rented - occupied,2,1,1,7,3,4
11957,16170036285,1618,1689,private rented - occupied,2,1,1,9,2,4
11958,16170036288,2686,2693,owner occupied - occupied,1,1,1,9,2,4
11959,16170036290,4162,4165,owner occupied - occupied,1,1,1,1,1,1
11960,16170036296,7720,7740,owner occupied - occupied,1,1,1,9,2,4
11961,16170036299,1645,1649,owner occupied - occupied,1,1,1,9,2,4
11962,16170036300,1026,1030,owner occupied - occupied,1,1,1,7,3,4
11963,16170036303,7899,7899,owner occupied - occupied,1,1,1,4,1,1
11964,16170036312,3386,3399,owner occupied - occupied,1,1,1,6,3,2
11965,16170036318,1918,1926,owner occupied - occupied,1,1,1,6,3,2
11966,16170036321,3378,3389,owner occupied - occupied,1,1,1,7,3,4
11967,16170036325,4634,4652,owner occupied - occupied,1,1,1,6,3,2
11968,16170036339,566,568,housing association - occupied,4,2,1,10,3,4
